Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,budo_indx
0.14,-0.134195095,0.48,0.13,0.18,0.44,18.86099059,0
0.09,-0.127372513,0.4,0.37,0.15,0.52,15.89692104,0
0.17,-0.134550438,0.79,0.21,0.38,0.1,16.45507319,0
0.35,-0.150611932,0.38,0.08,0.13,-0.04,16.39706467,0
0.15,-0.143185268,0.32,0.37,0.21,0.55,17.30423558,0
0.15,-0.143345172,0.54,0.16,0.2,-0.02,17.74117334,0
0.13,-0.096297786,0.19,0.78,0.24,0.36,16.89453453,0
0.16,-0.142190308,0.34,0.19,0.3,0.5,16.16775458,0
0.05,-0.141675061,0.59,0.06,0.64,0.04,17.24771275,0
0.05,2.227804005,0.21,0.26,0.19,0.73,18.19519248,0
0.13,-0.132009737,0.51,0.02,0.66,0.09,17.54969642,0
0.15,-0.117174175,0.24,0.14,0.54,0.62,17.66573573,0
0.1,-0.148586478,0.54,0.21,0.32,0.24,16.65206789,0
0.01,-0.145939175,0.68,0.23,0.4,-0.05,16.32814675,0
0.09,-0.142510117,0.63,0.12,1.27,0.35,16.04655249,0
0.11,-0.148586478,0.71,0.51,0.19,0.26,16.04782886,0
0.13,-0.14012932,0.64,0.37,0.32,0.25,16.94075354,0
0.02,-0.137482016,0.73,0.41,0.48,0.06,16.11761994,0
0.13,-0.143167501,0.73,0.05,0.58,0.23,16.11344053,0
0.1,-0.125720169,0.61,0.22,0.45,0.22,17.25832159,0
0.3,-0.140982143,0.8,0.02,0.34,-0.02,16.77913154,0
0.16,-0.118222436,0.41,0,1.37,0.23,16.66311224,0
0.14,-0.136309385,0.48,0.17,0.56,0.1,19.19753184,0
0.16,0.245470915,0.19,0.09,0.58,0.46,16.25302009,0
0.11,0.213507831,0.49,0.2,0.41,0.14,16.64628169,0
0.28,-0.092993098,0.26,0.13,0.58,0.34,19.37370191,0
0,-0.141070978,0.79,0.08,0.27,0.12,16.06303664,0
0.42,-0.149847945,0.59,0.15,0.05,0.21,16.89556794,0
0.64,-0.157683254,0.64,0.01,0.19,0.03,16.02100452,0
0.09,-0.139489703,0.51,0.15,0.68,0.22,17.87590146,0
0.07,-0.14528179,0.81,0.06,0.21,0.1,16.72584201,0
0.1,-0.126448622,0.44,0.02,0.32,0.34,19.46549103,0
0.2,-0.035658538,0.62,0.09,0.6,0.36,16.72844279,0
0.1,-0.119483903,0.45,0.1,0.95,0.33,19.08252402,0
0.06,-0.096795266,0.63,0.4,0.45,0.32,16.02647596,0
0.2,0.361010625,0.25,0.04,0.25,0.72,16.64424353,0
0.15,-0.121402754,0.45,0.15,0.6,0.32,16.4917206,0
0.15,0.214715996,0.19,0.35,0.49,0.48,16.00007522,0
0.24,-0.14465994,0.11,0.21,0.17,0.66,17.06828623,0
0.34,-0.12497395,0.81,0.26,0.18,0.11,16.9343918,0
0.08,-0.148586478,0.59,0.77,0.21,0.31,16.64350714,0
0.11,-0.123428208,0.67,0.04,0.43,0.21,15.92679204,0
0.11,-0.115539598,0.33,0.41,0.46,0.31,17.02009774,0
0.22,-0.159779776,0.18,0.08,0.2,0.21,16.90791141,0
0.14,-0.108041865,0.28,0.09,0.89,0.45,17.08202747,0
0.54,-0.148941821,0.85,0,0.17,0.11,16.80775169,0
0.34,-0.14465994,0.64,0.06,0.09,0.11,16.8845037,0
0,-0.133129067,0.53,0.08,0.53,0.33,16.56976937,0
0.08,-0.131316818,0.58,0.31,1.77,0.42,17.42875813,0
0.06,-0.12373025,0.5,0.24,0.25,0.28,17.04806445,0
0.06,-0.125702402,0.39,0.52,0.22,0.16,17.85419992,0
0.08,-0.136291618,0.8,0.35,0.3,0.16,16.27944558,0
0.06,-0.139862813,0.62,0.15,0.35,0.26,17.94177529,0
0.3,-0.145974709,0.64,0.07,0.27,0.06,16.52843705,0
0.08,-0.130108653,0.54,0.09,1.31,0.21,19.85747994,0
0.17,-0.138707949,0.83,0.07,1.73,-0.59,18.09679891,0
0.07,-0.13988058,0.85,0.04,0.97,0.1,16.16076177,0
0.01,-0.1318676,0.41,0.33,0.32,0.52,16.15627967,0
0.01,-0.138281537,0.53,0.03,0.26,0.33,16.07333246,0
0.12,-0.143682748,0.75,0.05,0.41,0.1,16.47246078,0
0.2,-0.147840259,0.78,0.13,0.17,-0.07,16.51734401,0
0.09,2.678805082,0.14,0.52,0.19,0.16,17.66604647,0
0.38,-0.140822238,0.29,0.23,0.41,0.41,18.71800852,0
0.12,-0.118666615,0.31,0.02,0.7,0.42,17.74363572,0
0.07,-0.141834965,0.92,0.07,0.37,0.03,16.61499215,0
0.24,-0.143576145,0.76,0.04,0.14,0.18,18.50192183,0
0.05,-0.136664728,0.72,0.31,0.28,0.1,16.14200552,0
0.09,-0.145992476,0.62,0.35,0.21,0.08,16.30333719,0
0.11,-0.147218409,0.72,0.09,0.69,0.19,17.49519497,0
0.02,-0.137943962,0.83,0.53,0.6,0.06,15.92619965,0
0.08,-0.147538217,0.73,0.23,0.36,0.17,18.45421531,0
0.1,-0.13789066,0.81,0.11,0.46,0.16,16.57827941,0
0.02,-0.145068585,0.75,0.28,0.26,0.07,16.5852664,0
0.17,-0.142065938,0.56,0.3,0.76,0.42,16.04542689,0
0.17,-0.143238569,0.64,0.55,0.29,0,17.86642814,0
0.14,-0.147005203,0.48,0.23,0.04,-0.03,17.14861163,0
0.15,-0.144979749,0.63,0.11,0.3,0.16,17.13930581,0
0.01,-0.130446229,0.54,0.14,0.49,0.33,16.20856203,0
0.19,-0.156865966,0.58,0.03,-0.02,0.25,18.25166781,0
0.3,-0.146969669,0.8,0.02,0.47,0.02,16.90281371,0
0.15,-0.145139653,0.62,0.08,0.22,0.06,16.55920373,0
0.04,-0.145139653,0.67,0.05,0.29,0.05,16.24492247,0
0.4,-0.043582682,0.57,0.07,0.14,0.03,16.03197584,0
0.15,-0.132649354,0.45,0.62,0.89,-0.23,16.09333389,0
0.08,-0.146863066,0.76,0.18,0.34,0.08,16.05055262,0
0.08,-0.1043463,0.5,0.24,0.38,0.48,16.55343899,0
0.01,-0.143807118,0.66,0,0.55,0.15,16.39864834,0
0.2,-0.141426321,0.57,0.05,0.31,0.37,16.00871785,0
0.24,-0.145601599,0.76,0.09,0.18,0.15,16.00976629,0
0,6.931600966,0.24,0.85,1.49,0.57,18.46035738,0
0.06,-0.084909049,0.35,0.18,0.55,0.5,16.23883281,0
0.24,-0.145939175,0.74,0.47,0.25,-0.07,17.73193251,0
0.13,-0.141266417,0.67,0.38,0.47,-0.04,16.25628984,0
0.17,-0.149492603,0.87,0.01,0.07,0.04,16.3545844,0
0.18,-0.154147593,1.06,0.03,0.53,-0.12,16.06512558,0
0.09,-0.14099991,0.63,0.12,0.42,0.2,17.34370032,0
0.18,-0.133271204,0.52,0.17,0.6,0.45,16.46472647,0
0.04,-0.148177834,1.05,0,0.5,-0.13,18.04898305,0
0,-0.104257465,0.33,0.14,0.79,0.54,15.96913602,0
0.1,-0.137499783,0.54,0.28,0.77,0.11,19.92837907,0
0.28,-0.132791491,0.49,0.03,0.83,0.26,15.93648708,0
0.04,-0.13751755,0.48,0.14,0.73,0.45,17.66036648,0
0.06,-0.133057998,0.44,0.12,0.55,0.35,18.15278535,0
0.33,-0.145814805,0.61,0.02,0.27,0.27,16.89607513,0
0.21,-0.135989576,0.29,0.59,0.19,0.69,18.20386807,0
0.07,-0.142954295,0.51,0.32,0.52,0.36,15.89835754,0
0.14,-0.139294264,0.76,0.02,0.33,0.16,17.98449322,0
0.13,-0.101805599,0.44,0.23,0.68,0.06,17.19023747,0
0.02,-0.144304598,0.64,0.08,0.25,0.35,17.73512065,0
0.07,-0.146685394,0.77,0.06,0.18,0.09,16.94107801,0
0.09,-0.117387381,0.4,0.37,0.54,0.35,19.24050754,0
0.17,-0.14465994,0.23,0.55,0.54,0.49,17.70666553,0
0.05,-0.140591265,0.54,0.03,0.2,0.07,16.46933749,0
0.38,-0.145743736,0.84,0.02,0.23,0,17.23930441,0
0.24,-0.071956804,0.69,0.07,0.51,0.27,17.51024616,0
0.12,-0.135811905,0.82,0.28,1.04,0.79,16.86707864,0
0.02,-0.141639527,0.48,0.03,0.35,0.32,16.52064237,0
0.17,-0.162160573,0.11,0.09,-0.01,0.5,16.44963811,0
0.28,-0.143416241,0.66,0.22,1.19,0.3,18.6173038,0
0.09,-0.139951648,0.68,0.05,0.31,0.27,16.74379368,0
0.04,-0.122788591,0.58,0.05,0.44,0.16,16.60421762,0
0.08,-0.141763897,0.81,0.27,0.29,0.12,16.07203569,0
0.02,-0.141692828,0.74,0.02,0.29,0.18,16.32961656,0
0.07,-0.140040484,0.5,0.11,0.61,0.25,17.06248416,0
0.01,-0.128705049,0.55,0.24,0.87,0.4,17.45894861,0
0.08,-0.144251296,0.8,0.2,0.56,0.08,15.90877943,0
0.06,-0.130446229,0.65,0.22,0.39,0.25,17.21957762,0
0.03,-0.123499277,0.85,0.16,0.6,0.05,18.60487737,0
0.36,-0.144588872,0.62,0.05,0.46,0.05,16.28257701,0
0.07,-0.140840005,0.66,0.06,0.54,0.07,16.35110375,0
0.15,-0.147218409,0.78,0.07,0.47,0.1,16.92062387,0
0.09,2.409170968,0.26,0.35,0.41,0.21,17.31512785,0
0.02,-0.103173669,0.42,0.22,0.27,0.56,18.26493159,0
0.05,-0.145015283,0.6,0.08,0.74,0.09,18.36562635,0
0.12,-0.148000163,0.62,0.1,0.33,0.2,18.35087446,0
0.19,-0.112927829,0.56,0.03,0.42,0.08,17.6531511,0
0.52,-0.143753816,0.61,0.07,0.11,0.04,17.4967662,0
0.28,-0.145423927,0.74,0.08,0.19,0.01,16.31164519,0
0.23,-0.131441188,0.41,0.08,0.41,0,17.16670904,0
0.23,0.035303419,0.11,0.52,0.11,0.8,16.27874216,0
0.05,-0.114775611,0.54,0.05,0.69,0.27,16.17905725,0
0.17,-0.15000785,0.64,0.54,0.05,0.35,16.65559764,0
0.01,0.074266756,0.21,0.02,0.53,0.71,17.3709563,0
0.33,-0.133324505,0.85,0.21,0.13,0.09,17.23291496,0
0.08,-0.144020323,0.76,0.19,0.47,0.14,16.10595637,0
0.02,-0.142758857,0.61,0.3,0.76,0.09,16.59322811,0
0.07,-0.137961729,0.43,0.38,0.36,0.44,16.20384261,0
0.26,-0.141692828,0.61,0.03,0.47,0.17,16.55141539,0
0.13,-0.151393686,0.74,0.02,0.48,-0.09,16.13517742,0
0.05,-0.128474076,0.45,0.41,0.88,0.01,19.37293173,0
0.07,-0.146738696,0.57,0.01,0.54,-0.56,17.64687507,0
0.09,-0.027236914,0.23,0.1,0.48,0.31,17.46727551,0
0.15,-0.141266417,0.65,0.04,0.64,0.03,21.1824927,0
0.02,-0.086063913,0.62,0.21,0.44,0.38,16.53741771,0
0.02,-0.138725716,1.19,0,0.5,-0.23,16.02489117,0
0.04,-0.14465994,0.22,0.61,0.8,0.27,17.63262915,0
0.01,-0.144997516,0.53,0,0.22,0.35,16.04070595,0
0.13,-0.145797037,0.76,0.51,1.32,0.22,18.58918095,0
0.02,-0.104932616,0.44,0.42,0.45,0.38,18.25199213,0
0.09,-0.036475826,0.45,0.09,0.3,0.47,16.36624459,0
0.22,-0.139543004,0.33,0.01,0.45,0.57,17.20928879,0
0.17,-0.098110034,0.84,0.01,0.28,0.11,16.40406631,0
0.12,-0.146472189,0.71,0.04,0.44,0.03,19.06546325,0
0.09,-0.146063545,0.46,0.56,0.33,0.3,16.70662393,0
0.05,-0.072098942,0.35,0.19,1.09,0.64,16.47009465,0
0.13,-0.127461349,0.43,0.16,0.52,0.31,18.8317919,0
0.02,0.157896683,0.5,0.4,0.21,0.29,17.74540574,0
0.06,-0.140964375,0.45,0.11,0.45,0.11,20.25830759,0
0.28,-0.144571105,0.74,0.04,0.37,0.23,15.94779535,0
0.13,-0.13174323,0.47,0.25,0.39,0.29,18.06973915,0
0.18,-0.148906287,0.82,0.02,0.1,0.11,16.43470463,0
0.12,-0.14149739,0.87,0.1,0.22,0.09,16.94243669,0
0.11,-0.140360293,0.66,0.7,1.09,0.23,17.66260501,0
0.16,-0.057974065,0.36,0.01,0.73,0.35,19.16549,0
0.19,-0.148799684,0.64,0.29,0.14,0.22,17.77505492,0
0.26,-0.151642426,0.95,0.06,0.03,-0.06,16.72728758,0
0.25,-0.141657294,0.69,0.14,0.59,0.13,17.23637611,0
0.07,-0.150434261,0.83,0.28,0.1,-0.02,16.51744362,0
0.39,-0.145494996,0.85,0.01,0.18,0.13,16.6961155,0
0.1,0.262580671,0.21,0.57,0.96,0.61,16.06140042,0
0.32,0.44067848,0.47,0.38,0.31,0.72,16.83079288,0
0.26,-0.143736049,0.74,0.01,0.23,0.22,16.28731567,0
0.11,-0.142527884,0.64,0.27,0.53,0.16,17.73667313,0
0.07,-0.11198617,0.76,0.29,0.19,0.2,17.25062751,0
0.34,-0.155337992,0.67,0.31,0.16,-0.12,16.29677274,0
0.14,-0.145246256,0.55,0.16,0.28,0.19,16.98556187,0
0.01,-0.137179975,0.75,0.17,0.54,0.01,16.15150925,0
0.26,-0.135829672,0.51,0.27,0.32,0.05,16.00888206,0
0.23,1.18094636,0.08,0.13,0.42,-0.08,17.18877118,0
0.08,-0.141852732,0.85,0.14,0.48,0.14,16.74115947,0
0.11,-0.142616719,0.79,0.11,0.47,-0.12,16.47293573,0
0.07,-0.125915608,0.39,0.38,1.24,0.58,17.01514122,0
0.26,-0.165180987,0.74,0.14,0.53,-0.19,16.92596211,0
0.19,-0.117334079,0.66,0.07,0.42,0.22,17.13962108,0
0.14,0.034219623,0.37,0.08,0.58,0.39,16.34210283,0
0.09,0.240176308,0.29,0.05,0.85,0.52,16.30414459,0
0.13,0.206489811,0.36,0.01,0.47,0.53,16.25240213,0
0.08,-0.086561393,0.61,0.05,0.56,0.3,16.34250033,0
0.18,-0.125826772,0.29,0.02,0.67,0.44,18.25949329,0
0.04,-0.147698121,0.7,0.11,0.25,0.25,15.89760283,0
0.05,-0.129824379,0.48,0,1.32,0.36,18.49035595,0
0.21,-0.108290605,0.63,0.03,0.14,0.03,16.882232,0
0.09,-0.149048424,0.76,0.02,0.33,0.25,15.932179,0
0.07,-0.037683992,0.57,0.19,0.8,0.37,16.00657341,0
0.16,-0.143505076,0.72,0.09,0.65,0.18,15.94794177,0
0.1,-0.14465994,0.29,0.33,0.41,-0.26,19.00356176,0
0.06,-0.130357393,0.17,0.05,0.87,0.1,18.51092009,0
0.06,-0.151766796,0.76,0.08,0.09,0.3,16.13808885,0
0.2,-0.141834965,0.32,0.13,0.36,0.33,16.28271868,0
0.12,-0.138707949,0.67,0.51,0.22,0.25,17.21386293,0
0.06,-0.141906034,0.4,0.27,0.32,0.07,21.75782338,0
0.13,-0.13273819,0.52,0.34,0.44,0.28,17.10230006,0
0.14,-0.145423927,0.79,0.1,0.49,0.08,16.54420878,0
0.06,-0.143860419,0.76,0.06,0.53,0.15,16.39968228,0
0.12,-0.145583832,0.83,0.09,0.43,0.08,16.15561261,0
0.25,-0.148479876,0.54,0.19,0.2,0.11,19.34717608,0
0.26,-0.139702908,0.63,0.05,0.62,0.09,15.92189316,0
0.03,-0.144979749,0.8,0,0.35,0.08,16.52001301,0
0,-0.134532671,0.76,0.17,0.48,0.14,15.98263508,0
0.01,-0.137659687,0.56,0.07,0.49,0.32,16.34292043,0
0.04,-0.137339879,0.52,0.35,0.28,0.02,16.68019407,0
0,-0.111915102,0.79,0.04,0.8,0.22,17.62197263,0
0.05,-0.144642173,0.55,0.05,0.26,0.15,16.43107274,0
0.1,-0.142812158,0.56,0.08,0.34,0.32,18.20535855,0
0.08,-0.13360878,0.5,0.24,0.53,0.48,16.2650463,0
0.21,-0.137588619,0.79,0.22,0.35,0.05,16.79847563,0
0.21,-0.144873146,0.64,0.06,0.21,0.18,17.47580832,0
0.11,-0.139738443,0.74,0.03,0.28,0.21,15.98446117,0
0.07,-0.146720929,0.6,0.1,0.66,0.06,21.77706971,0
0.07,-0.126413088,0.56,0.3,0.39,0.32,16.3216501,0
0.1,1.14814822,0.1,0.52,0.37,0.54,17.86014767,0
0.23,-0.139223196,0.48,0.24,0.37,0.27,18.98522981,0
0.23,-0.152939428,0.62,0.01,0.47,0.15,17.07321583,0
0.12,-0.133200135,0.3,0.13,0.56,0.07,16.93541373,0
0.46,-0.140093786,0.42,0.22,0.26,0.23,17.65781274,0
0.54,0.222373634,0.3,0.34,0.27,0.66,18.38135866,0
0.22,-0.146472189,0.91,0.06,0.2,0.02,17.75449846,0
0.02,-0.138192702,0.51,0.47,0.26,0.15,16.76302554,0
0.22,-0.013378544,0.2,0.1,0.56,0.39,16.10276575,0
0.2,-0.147538217,0.8,0.06,0.47,0.13,15.91643285,0
0.04,-0.141728362,0.83,0.08,0.39,-0.02,17.64658924,0
0.11,-0.144055858,0.6,0.32,0.32,0.18,16.80354221,0
0.24,-0.154556237,0.72,0.11,0.29,0.12,16.39044597,0
0.09,-0.135865206,0.31,0.13,0.27,0.34,17.54751921,0
0.13,-0.141142047,0.5,0.03,0.42,0.19,17.97574651,0
0.18,-0.141017677,0.83,0.09,0.34,0.07,15.89931121,0
0.11,-0.140306991,0.59,0.04,0.16,0.32,17.01139907,0
0.1,-0.147307244,0.88,0.05,0.92,-0.02,19.93438245,0
0.04,3.477580153,0.09,0.7,0.51,0.68,17.7717824,0
0.39,-0.144091392,0.5,0.15,0.16,0.22,17.87887182,0
0.08,-0.119590506,0.49,0.21,1.47,0.31,16.92460384,0
0.2,2.14477816,0.19,0.24,0.19,0.1,19.15431875,0
0.09,-0.121331686,0.27,0.44,0.4,0.48,17.96164108,0
0.12,-0.136469289,0.73,0.11,0.29,0.06,16.41427685,0
0.1,-0.14465994,0.33,0.22,0.45,0.1,20.25776655,0
0.13,-0.139809511,0.34,0.05,0.45,0.41,17.57737401,0
0.03,-0.128562912,0.71,0.12,0.46,0.25,16.89929052,0
0.03,-0.144020323,0.76,0.07,0.37,0.01,15.97896737,0
0.16,-0.14627675,0.84,0.14,0.66,-0.09,16.04182446,0
0.08,-0.14913726,0.61,0.17,0.06,0.28,16.50949185,0
0.06,-0.140662334,0.44,0.23,0.79,0.09,19.11342929,0
0.06,-0.14702297,0.74,0,0.14,0.14,16.58107404,0
0.19,-0.137659687,0.73,0.06,0.73,-0.05,16.63979106,0
0.19,-0.135296658,0.85,0.02,0.3,0.06,16.19492354,0
0.2,-0.133679848,0.49,0.18,0.33,0.46,16.88448414,0
0.03,-0.137197742,0.8,0.22,0.94,0.09,16.3905905,0
0.06,-0.143309638,0.6,0.45,0.81,0.27,16.50417439,0
0.14,-0.143114199,0.51,0.06,0.26,0.26,17.10293275,0
0.14,-0.144571105,0.68,0.06,0.36,-0.02,19.60853747,0
0.02,-0.147182874,0.76,0.22,0.08,0.14,16.22614498,0
0.02,-0.141959335,0.85,0.55,0.39,0.05,16.06624346,0
0.04,-0.127834459,0.71,0.16,0.67,0.19,16.04734105,0
0.18,-0.145992476,0.67,0.08,0.13,0.16,17.148814,0
0.15,-0.138121633,0.42,0.13,0.3,0.34,16.47063849,0
0.31,-0.152406413,0.67,0.05,0.35,0.03,16.44771417,0
0.04,-0.128829419,0.62,0.19,0.69,0.3,16.29105737,0
0.03,-0.136344919,0.33,0.21,0.59,0.44,16.39678009,0
0.07,-0.094023592,0.41,0.17,1.04,0.2,17.83116488,0
0.06,-0.120283425,0.2,0.22,0.44,0.67,17.40081992,0
0.06,-0.14012932,0.83,0.09,0.44,-0.02,16.17163376,0
0.06,-0.147502683,0.81,0.4,0.91,0.11,16.92141905,0
0.28,-0.134692575,0.55,0.07,0.54,0.15,16.10529953,0
0.06,-0.083274472,0.75,0.23,0.22,0.21,16.7982858,0
0.02,-0.14465994,0.46,0.22,0.18,0.36,18.77034133,0
0.64,-0.148675314,0.61,0.01,0.08,-0.17,16.87104952,0
0.01,-0.121171782,0.37,0,0.86,0.46,17.19250759,0
0.26,-0.149066191,0.79,0.06,0.21,0.12,16.0635929,0
0.1,-0.097115074,0.24,0.3,0.75,0.23,17.57330721,0
0.09,2.319180405,0.14,0.63,0.36,0.53,20.20211118,0
0.04,-0.141142047,0.57,0.06,0.47,0.21,19.62366978,0
0.15,-0.142723322,0.94,0.04,0.31,0.04,16.69463014,0
0.04,-0.142279144,0.52,0.07,0.29,0.18,16.4549923,0
0.04,-0.149243863,0.52,0.16,0.42,0.47,16.88214831,0
0.1,-0.125453662,0.72,0.2,0.3,0.07,17.36067673,0
0.27,-0.136860166,0.6,0.03,0.52,0.17,16.33204062,0
0.01,-0.123463743,0.71,0.13,0.29,0.2,16.65818296,0
0.1,-0.145317325,1.04,0.16,0.44,-0.15,15.99482108,0
0.26,-0.114491337,0.37,0.03,1.01,0.61,19.26148362,0
0.06,-0.147858026,0.84,0.04,0.14,-0.04,16.00075454,0
0.06,-0.138246003,0.7,0.39,0.63,0.11,17.54224821,0
0.12,-0.150594165,0.89,0.04,0.43,0.09,16.97037197,0
0.14,-0.14465994,0.27,0.43,0.8,0.44,16.42500033,0
0.1,-0.148550944,0.74,0.05,0.38,0.15,15.98052652,0
0.02,-0.150487562,0.7,0.05,0.07,-0.11,16.87645424,0
0.12,-0.150416494,0.76,0.06,0.07,0.08,17.61305725,0
0.22,-0.14727171,0.89,0,0.53,-0.14,16.07766795,0
0.22,-0.151251549,0.57,0.36,0.14,0.36,16.44685695,0
0.14,-0.133946355,0.68,0.33,0.17,0.04,16.69915429,0
0.05,-0.137712989,0.82,0.32,0.34,0.09,16.47056482,0
0.15,-0.125560265,0.71,0.2,0.33,0.19,16.06531683,0
0.2,-0.147129573,0.7,0.03,0.26,0.11,18.0805081,0
0.2,-0.147431614,0.75,0.06,0.49,0.06,16.20512858,0
0.07,-0.144251296,0.88,0.03,0.33,0.05,16.98589413,0
0.11,6.131973072,0.33,0.17,0.53,0.51,17.15635407,0
0.03,0.759492037,0.64,0.05,0.68,0.1,17.89883499,0
0.6,-0.152033304,0.24,0.35,0,-0.36,17.34780336,0
0.09,-0.10447067,0.52,0.33,0.81,0.24,16.64638246,0
0.19,-0.121171782,0.57,0.23,0.52,0.18,16.34062213,0
0.15,-0.142527884,0.55,0.03,0.48,0.06,16.39205322,0
0.15,0.096671119,0.68,0,0.36,0.02,18.76583576,0
0.08,-0.146081312,0.72,0.44,0.18,0.15,17.60911615,0
0.16,-0.131583326,0.72,0.17,0.65,0.26,17.14490702,0
0.13,-0.12273529,0.37,0.08,0.4,0.44,16.16222449,0
0.03,-0.11696097,0.47,0.7,0.3,0.51,15.94055338,0
0.1,0.067479709,0.38,0.07,0.41,0.27,18.37362187,0
0.17,-0.141586225,0.76,0.04,0.42,0.04,19.66226443,0
0.25,-0.147378313,0.67,0.2,0.29,0.13,17.57154049,0
0.04,-0.144215762,0.68,0.06,0.71,0.29,16.80149301,0
0.25,-0.139916114,0.72,0.1,0.26,0.15,17.68660983,0
0.37,-0.142243609,0.43,0.03,0.2,0.33,16.97673621,0
0.1,-0.147289477,0.79,0.03,0.38,0.2,16.82891107,0
0.11,-0.142279144,0.75,0.06,0.27,0.14,17.52798261,0
0.15,-0.143114199,0.7,0.04,0.58,0.01,17.39289528,0
0.06,-0.139898347,0.61,0,0.84,0.06,20.42948089,0
0.03,-0.099335967,0.57,0.63,0.21,0.31,17.95112046,0
0.01,-0.078104235,0.59,0.25,0.37,0.41,16.65757264,0
0.1,-0.094076893,0.21,0.51,0.87,0.43,17.13556968,0
0.08,-0.149066191,0.86,0.18,0.03,0.06,15.9616562,0
0.34,-0.091038713,0.46,0.14,0.48,0.01,17.10719983,0
0.11,-0.144535571,0.7,0.17,0.99,0.05,16.37423675,0
0.13,-0.109125661,0.48,0.54,0.88,0.32,16.8278271,0
0.1,-0.146703162,0.67,0.33,0.48,0.22,16.3997256,0
0.37,-0.14465994,0.29,0.34,0.13,0.31,19.26277763,0
0.42,-0.135723069,0.82,0.02,0.38,0.16,15.98851632,0
0.4,-0.147875793,0.82,0.08,0.25,0.01,15.97537358,0
0.01,-0.127550185,0.27,0.41,0.33,0.03,16.18494799,0
0.09,0.115646425,0.29,0.24,0.63,0.44,17.92152345,0
0.08,-0.146614326,0.71,0.58,0.23,0.18,16.16195616,0
0.03,-0.107153508,0.6,0.13,0.31,0.32,20.30394955,0
0.06,-0.141568458,0.67,0,0.34,0.03,20.50823315,0
0.09,-0.110014018,0.38,0.39,0.47,0.24,18.14550254,0
0.36,-0.149901247,0.86,0.1,0.24,-0.07,16.21145174,0
0.04,-0.157754323,0.21,0.23,-0.01,0.27,17.03084532,0
0.14,-0.147662587,0.89,0.04,0.2,0.05,16.29288709,0
0.21,-0.07129942,0.15,0.29,0.39,0.11,16.7872208,0
0.15,-0.146294517,0.72,0.29,0.49,-0.29,15.91127589,0
0.06,-0.124458703,0.45,0.39,1.08,0.33,16.28185618,0
0.07,-0.140147087,0.87,0.11,0.28,0.09,16.47061508,0
0.31,-0.088355874,0.36,0.01,0.55,0.55,16.23208037,0
0.11,-0.144002556,0.67,0.03,0.73,0.11,17.05984705,0
0.05,-0.139471936,0.75,0.04,0.56,0.14,15.92666695,0
0.15,-0.141461855,0.6,0.1,0.36,0.14,16.12999873,0
0.22,-0.127248143,0.5,0.2,0.22,0.33,16.98983185,0
0.02,-0.148373273,0.7,0.2,0.19,0.12,16.07766087,0
0.07,-0.080236292,0.38,0.43,0.58,0.5,17.10271072,0
0.11,-0.120159055,0.33,0.57,0.34,0.53,16.64001729,0
0.17,-0.139276497,0.75,0.15,0.4,0.12,16.66528553,0
0.06,-0.144695475,0.72,0.01,0.47,0.01,16.66588128,0
0.06,-0.139027757,0.64,0.11,0.38,0.31,17.28388607,0
0.15,-0.145743736,0.73,0.32,0.15,-0.31,16.59838903,0
0.07,-0.138707949,0.62,0.34,1.64,0.21,19.81775616,0
0.02,-0.126963869,0.74,0.22,0.42,0.13,16.07075558,0
0.09,-0.142208075,0.78,0.08,0.48,-0.04,16.29653159,0
0.26,-0.120265658,0.24,0.05,0.32,0.5,17.2434682,0
0.22,-0.144588872,0.65,0.03,0.19,0.21,16.05541173,0
0.17,-0.070126789,0.28,0.12,0.42,0.71,16.34530469,0
0.44,-0.146703162,0.75,0.07,0.88,-0.04,17.33602736,0
0.16,-0.02862275,0.39,0.19,0.62,0.46,17.5942657,0
0.29,-0.150718535,0.66,0.12,0.08,0.1,17.56919581,0
0.04,-0.112998897,0.35,0.25,0.46,0.61,16.17752313,0
0.01,-0.135474329,0.81,0.34,0.36,0.05,16.02106622,0
0.12,-0.147182874,0.68,0.02,0.64,0.11,21.06186821,0
0.13,-0.135758603,0.59,0.14,0.48,0.2,16.0443111,0
0.08,0.039798505,0.3,0.44,0.22,0.47,17.06112225,0
0.32,-0.133395574,0.63,0.13,0.55,0.37,16.63604105,0
0.03,-0.146756463,0.81,0.39,0.3,0.13,16.60100644,0
0.13,-0.133679848,0.61,0.01,0.62,0.28,17.52480578,0
0.18,-0.132684888,0.51,0.34,0.74,0.18,19.92246063,0
0.01,-0.137179975,0.73,0.15,0.31,0.23,17.23690337,0
0.12,-0.145566065,0.74,0.09,0.3,0.23,16.21434394,0
0.08,0.876737393,0.18,0.46,0.29,0.5,19.12396643,0
0.09,-0.144446735,0.55,0.07,0.66,0.11,19.14720439,0
0.19,-0.144251296,0.53,0.31,0.37,0.46,16.70347615,0
0.06,-0.131032544,0.71,0.31,0.56,-0.2,17.15817796,0
0.13,-0.145690435,0.35,0.04,0.21,0.1,16.68232541,0
0.08,-0.147840259,0.88,0.37,0.14,-0.03,16.67422353,0
0.12,-0.136380453,0.71,0.08,0.34,0.08,16.43197946,0
0.05,-0.135509863,0.49,0.56,0.34,0.33,16.48318623,0
0.13,-0.106673796,0.41,0.17,0.58,0.58,16.13885948,0
